action_closedoors | Close All Doors | 
action_closevents | Close All Vents | 
action_opendoors | Open All Doors | 
action_openvents | Open All Vents | 
analyticsconsentdialog_accept | Accept | 
analyticsconsentdialog_moreinfo | More Info... | 
analyticsconsentdialog_reject | Reject | 
analyticsconsentdialog_text | We need to collect usage data to help us to better understand how people are playing and to help us to improve the game. \n\nWe do not collect any personally identifiable information. If you are OK with this please hit the Accept button. | 
analyticsconsentdialog_title | Collection of Telemetry Data | 
award_rewards | Rewards | 
battle_title | BATTLE | 
boost_airrecyclingefficiency | Air Recycling Efficiency +*X% | 
boost_DroneSpeed | Drone Top Speed +*X% | 
boost_harvestingyield | Crop Yield +*X% | 
boost_reactorefficiency | Reactor Efficiency +*X% | 
boost_recyclingefficiency | Recycling Efficiency *X% | 
boost_RobotArmSpeed | Robot Arm Speed +*X% | 
boost_SmelterEfficiency | Smelter Efficiency +*X% | 
boost_TrackSpeed | Track Speed +*X% | 
boost_wasterecyclingefficiency | Waste Recycling Efficiency +*X% | 
boost_waterrecyclingefficiency | Water Recycling Efficiency +*X% | 
buynow_button | BUY NOW | 
calltoarms_harken_1 | Captain, I'm the chief of security for this sector, and I need your help. | 
calltoarms_harken_2 | All across the sector, there are people in trouble who need our assistance. | 
calltoarms_harken_3 | I'm spread too thin. I can't be everywhere. You're more than capable, and I'll be there to offer advice when I can. | 
calltoarms_harken_4 | If you chose to help, I've marked the locations on your map, as GOLD HIGHLIGHTS. | 
calltoarms_harken_5 | Thank you, Captain. | 
calltoarms_harkenrailroad_1 | My name is Commander Harken, and I'm the Chief of Private Security for the sector. | 
calltoarms_harkenrailroad_2 | There is a crisis underway, Captain.  Commercial vessels are going missing, all across the sector.  I suspect foul play, and I need your help to investigate. | 
calltoarms_harkenrailroad_3 | We've recieved reports of a shipwreck nearby. I believe it to be the wreckage of THE INTERSTELLAR PROSPECTOR - a large commercial vessel that went missing yesterday. | 
calltoarms_harkenrailroad_4 | Travel to the shipwreck and look for a Black Box Flight Recorder in the wreckage.  This device will contain a log of their final moments. | 
calltoarms_harkenrailroad_5 | To collect the flight recorder you'll need to install a DRONE BAY and at least one LOGISTICS DRONE. You can buy them from any Shipyard or Colony. | 
calltoarms_harkenrailroad_6 | I've marked the location of the shipwreck on your map as a Gold Highlight.  Good luck, Captain. | 
communicator_incomingcall | INCOMING HAIL... | 
communicator_outgoingcall | CALLING... | 
debugbuildpanel_armour | Armour | 
debugbuildpanel_cable | Cable | 
debugbuildpanel_damage | Damage | 
debugbuildpanel_entity | Entity | 
debugbuildpanel_equipment | Equipment | 
debugbuildpanel_floor | Floor | 
debugbuildpanel_frame | Frame | 
debugbuildpanel_habitation | Habitation | 
debugbuildpanel_hull | Hull | 
debugbuildpanel_interior | Interior | 
debugbuildpanel_pipe | Pipe | 
debugbuildpanel_scaffold | Scaffold | 
debugbuildpanel_wall | Wall | 
designation_civilian | Civilian | 
designation_crewquarters | Crew Quarters | 
dialogcomponent_button | Button | 
dialogcomponent_canvas | Canvas | 
dialogcomponent_caption | Caption | 
dialogcomponent_checkbox | Checkbox | 
dialogcomponent_container | Container | 
dialogcomponent_custom | Custom | 
dialogcomponent_dropdownmenu | DropDownMenu | 
dialogcomponent_iconbox | IconBox | 
dialogcomponent_inputfield | InputField | 
dialogcomponent_inputslider | InputSlider | 
dialogcomponent_progressbar | ProgressBar | 
dialogcomponent_scrollbar | Scrollbar | 
dialogcomponent_selectionlist | SelectionList | 
dialogcomponent_selectionlistitem | SelectionListItem | 
dialogcomponent_titlecaption | TitleCaption | 
dialogeditor_back | Back | 
dialogeditor_background | BG img | 
dialogeditor_caption | Caption | 
dialogeditor_component | Component | 
dialogeditor_create | Create | 
dialogeditor_front | Front | 
dialogeditor_grid | Grid | 
dialogeditor_panel | Panel | 
dialogeditor_reloadlanguage | Reload Language | 
dialogeditor_select | Select | 
dialogeditor_test | Test | 
dialogeditor_title | Dialog Editor | 
dialogeditor_window | Window | 
dialogposition_absolute | Absolute | 
dialogposition_relative | Relative | 
dialogposition_scaled | Scaled | 
ellipsis | ... | 
entity_dead | DEAD | 
entity_death_co2poisoning | Carbon Dioxide | 
entity_death_dehydration | Dehydration | 
entity_death_injury | Fatal Injury | 
entity_death_radiation | Radiation | 
entity_death_starvation | Starvation | 
entity_death_suffocation | Suffocation | 
entity_dehydrated | DEHYDRATED | 
entity_fainted | FAINTED | 
entity_radiation | IRRADIATED | 
entity_stunned | STUNNED | 
entity_suffocating | SUFFOCATING | 
entity_suitrequired | SUIT REQUIRED | 
entity_unconscious | UNCONSCIOUS | 
episode_awardreceived | AWARD RECEIVED | 
episode_episodecompleted | EPISODE COMPLETED | 
episode_part1 | PART 1 | 
episode_part2 | PART 2 | 
episode_part3 | PART 3 | 
episode_part4 | PART 4 | 
episode_part5 | PART 5 | 
evacuationobjective_accepted1 | Every colonised planet you visit will have civilians in need of evacuation. | 
evacuationobjective_accepted2 | You will need to expand your habitation deck and even upgrade to a larger ship eventually. | 
evacuationobjective_award | EVACUATION REWARD | 
evacuationobjective_description1 | Some of our scientists don't believe the void collapse can ever be stopped. | 
evacuationobjective_description2 | If that's true then billions of people are going to need evacuation from our home planets. | 
evacuationobjective_description3 | There has never been an evacuation of so many people at once. | 
evacuationobjective_description4 | And we don't even know where we can go that will be safe. | 
evacuationobjective_nextbonus | Next bonus upon evacuation of *X civilians : $*Y. | 
evacuationobjective_success | Evacuated *X civilians | 
evacuationobjective_successbonus | Evacuated *X civilians. Funding bonus $*Y. | 
evacuationobjective_title | SPECIAL MISSION: EVACUATION | 
evacuationobjective_total | You have evacuated *X civilians from doomed home worlds. | 
factory_stockpileoutput | STOCKPILE | 
factory_stockpileoutput_tooltip | STOCKPILE\n\nWhen ticked, the produced items will be immediately unloaded into any cargo storage area, stockpiling the item.\n\nIf unticked, the produced item will remain until it is used somewhere, or until there is specific cargo space available. | 
feedback_button | Give Feedback | 
filedialog_title | Choose a File | 
format_currency | $*X | 
format_per_square | *X / sq | 
ftl_galacticjump | This will be the final journey of your fleet.\nBe prepared for a long journey to the Andromeda galaxy, and save as many as you can! | 
hudmode_external | EXTERNAL | 
hudmode_multisystemsimulation | MULTISYSTEM SIMULATION | 
hudmode_tactical | TACTICAL | 
intergalactic_travel | INTERGALACTIC TRAVEL | 
interstellar_travel | INTERSTELLAR TRAVEL | 
language_helpustranslate | Help Us Translate! | 
language_system | System | 
legal_button | Legal Information | 
loader_auto | AUTO | 
loader_mode_load | Load | 
loader_mode_stop | Stop | 
loader_mode_unload | Unload | 
logistics_tooltip_cancel_transfer | [RMB] Cancel 1 from *X | 
logistics_tooltip_modifiers | Modifiers: | 
logistics_tooltip_transfer | [LMB] Transfer 1 from *X | 
logisticswindow_title | LOGISTICS | 
missions_title | CONTRACTS | 
newplayerhelp_fuelpipe | <FUEL PIPE | 
nomadobjective_accepted1 | You will need to turn your ships into a long term self sufficient fleet. | 
nomadobjective_accepted2 | Bring as many people with you as you can, and don't look back. | 
nomadobjective_award | NOMAD REWARD | 
nomadobjective_current | You currently have *X residents within your fleet. | 
nomadobjective_description1 | It's possible we won't ever be able to stop the void collapse anomaly. | 
nomadobjective_description2 | It may just keep expanding forever. There may be nowhere safe for us to stop. | 
nomadobjective_description3 | In which case we need to get used to living on self sufficient ships, indefinitely. | 
nomadobjective_nextbonus | Next bonus when population reaches *X residents - $*Y. | 
nomadobjective_success | *X fleet residents | 
nomadobjective_successbonus | Population has reached *X residents. Funding bonus $*Y. | 
nomadobjective_title | SPECIAL MISSION: NOMAD | 
nomadobjective_total | Your highest population was *X residents within your fleet. | 
opentextcrawl_1 | It is the 23rd century.  Humanity has colonised the stars. | 
opentextcrawl_2 | Millions of people now live off world, sometimes hundreds of light years from Earth. | 
opentextcrawl_3 | Word has reached Earth from one such colony. A dark anomaly has been seen, and cannot be explained. | 
opentextcrawl_4 | Where once there was a star, now there is nothing but a black void, slowly expanding. | 
opentextcrawl_5 | Those who live nearby call it THE COLLAPSE, and believe it will eventually consume the entire galaxy. | 
opentextcrawl_6 | There are few who believe them. | 
opentextcrawl_7 | Nevertheless, Earth has dispatched you and your crew in the science vessel PRAXIS to investigate. | 
opentextcrawl_survival_1 | It is the 23rd century.  Humanity has colonised the stars. | 
opentextcrawl_survival_2 | Millions of people now live off world, sometimes hundreds of light years from Earth. | 
opentextcrawl_survival_3 | Word has reached Earth from a distant science station. A dark anomaly has been detected, and cannot be explained. | 
opentextcrawl_survival_4 | Where once there was a star, now there is nothing but a black void, endlessly expanding and consuming everything in its path. | 
opentextcrawl_survival_5 | Scientists believe it will eventually consume the entire galaxy. | 
opentextcrawl_survival_6 | There is only one glimmer of hope. A STARGATE project, unfinished and unproven, offers an escape route to a distant Galaxy. | 
opentextcrawl_survival_7 | But the scale of the catastrophe is almost too big to comprehend. Only a few will survive. | 
opentextcrawl_survival_8 | With a new ship and a new crew, you commit yourself to reaching the STARGATE with as many people as you can, before it's too late. | 
opentextcrawlindustry_1 | It is the 23rd century.  Humanity has colonised the stars. | 
opentextcrawlindustry_2 | Millions of people now live off world, sometimes hundreds of light years from Earth. | 
opentextcrawlindustry_3 | The era of massive industrialisation of space has begun, feeding an insatiable desire for energy and metal. | 
opentextcrawlindustry_4 | Powerful businesses control vast swathes of space, backed by untold reserves of wealth. | 
opentextcrawlindustry_5 | The CEO of one such company - the INTERSTELLAR MINING CORPORATION - has challenged humanity to build a stargate so powerful it can reach our nearest Galaxy. | 
opentextcrawlindustry_6 | Trillions of dollars in funding have been set aside. | 
opentextcrawlindustry_7 | The time is perfect for a small entrepreneurial and industrious team of miners to start a new career - and make their fortune in the stars. | 
opentextcrawlstory_1 | It is the 23rd century.  Humanity has colonised the stars. | 
opentextcrawlstory_2 | Millions now thrive on distant worlds, living hundreds of light years from Earth. | 
opentextcrawlstory_3 | As space becomes the new frontier, an era of unprecedented exploration and expansion unfolds. | 
opentextcrawlstory_4 | Powerful corporations dominate entire regions, but beyond their reach lies uncharted territory, filled with untold mysteries and boundless opportunities. | 
opentextcrawlstory_5 | The CEO of the INTERSTELLAR MINING CORPORATION has issued a daring challenge: build a stargate powerful enough to reach our nearest galaxy. | 
opentextcrawlstory_6 | With trillions in funding up for grabs, the stage is set for fearless adventurers to forge their own path in the cosmos. | 
opentextcrawlstory_7 | Will you rise to the challenge, and chart your own course among the stars? | 
order_autotradeactive | Auto Trade | 
order_battlestations | Battle Stations | 
order_exteriorwork | Exterior Work | 
order_fleetlogistics | Fleet Logistics | 
order_gather | Gather Materials | 
order_mining | Mining | 
order_none | None | 
order_repairhull | Repair Hull | 
order_salvage | Gather Salvage | 
order_shiftwork | Shift Work | 
order_suitson | Suits On | 
order_weaponsactive | Weapons Free | 
orders_crew | CREW | 
orders_doors | DOORS | 
orders_logistics | LOGISTICS | 
origin_community | COMMUNITY | 
origin_official | OFFICIAL | 
origin_shipcommunity | COMMUNITY SHIPS | 
origin_shipofficial | OFFICIAL SHIPS | 
origin_shipsteam | SUBSCRIBED SHIPS ON STEAM WORKSHOP | 
origin_shipsteamuser | SHIPS UPLOADED TO STEAM WORKSHOP | 
origin_shipuser | PLAYER-MADE SHIPS | 
origin_steam | SUBSCRIBED ON STEAM WORKSHOP | 
origin_steamuser | UPLOADED TO STEAM WORKSHOP | 
origin_user | PLAYER-MADE | 
phase_title | Phase *X | 
pressanykey | - continue - | 
profiler_glfinishcaption | glFinish | 
profiler_name | Name | 
profiler_reset | Reset | 
profiler_timings | Timings | 
profiler_title | Profiler | 
profiler_totaltime | Total | 
rating_combat | Combat | 
rating_criminal | Criminal | 
rating_hostilesdestroyed | HOSTILES DESTROYED | 
rating_humanitarian | Humanitarian | 
rating_industry | Industry | 
rating_logistics | Logistics | 
rating_rank | RANK *X | 
rating_rankincreased | RANK INCREASED | 
rating_title_combat | Combat Rating | 
rating_title_criminal | Criminal Rating | 
rating_title_humanitarian | Humanitarian Rating | 
rating_title_industry | Industry Rating | 
rating_title_logistics | Logistics Rating | 
rating_word | rating | 
ratings | RATINGS | 
recipe_created_in | Created in *X | 
recipe_duration | Duration: *X seconds | 
recipe_quantity_required | *X x *Y | 
recipe_resources_required | Required resources | 
researchcredit_hint | Load into a Science Station for analysis | 
samplebank | (Sample Bank) | 
samplebankeditor_addsample | Add Sound | 
samplebankeditor_title | Sample Bank Editor | 
save_autosavewarning_body | This save is likely to be overwritten by the game as you continue playing, so you should create a manual save if you haven't already done so using the "SAVE GAME" option.\n\nThis warning can be disabled in the settings menu. | 
save_autosavewarning_header | WARNING: Autosave loaded | 
save_cloudsavefailed_body | The game failed to save to the cloud, the game has been saved locally instead.\n\nPlease check that you have enough storage in the Steam Cloud and try again. | 
save_cloudsavefailed_header | WARNING: Cloud Save Failed | 
save_demofullgame_load_body | The demo of The Last Starship can only load save games saved with the Demo. | 
save_demofullgame_load_header | Full Game Only | 
save_episodewarning_body | Due to incompatible changes in this version, your progress in active episodes will be reset. | 
save_episodewarning_header | WARNING: Episode Progress | 
save_stargateresetwarning_body | Due to new phases or storylines surrounding the stargate, your stargate progress has been reset. | 
save_stargateresetwarning_header | WARNING: Stargate Progress | 
save_warning_body | You have loaded a game with a future save format, you may experience that some parts of the game do not work correctly | 
save_warning_header | WARNING: Loading future save version | 
sector_start | HOME SECTOR | 
shipai_closerangeaggressive | AI Controlled - Close Orbit | 
shipai_fastmovingjet | AI Controlled - Strafing Runs | 
shipai_longrangesniper | AI Controlled - Long-range | 
shipai_mediumrangeorbit | AI Controlled - Medium-range | 
shipai_strategyverycloseorbit | AI Controlled - Very Close Orbit | 
shiplibrary_affordableonly | Affordable Only | 
shiplibrary_hullonly | [EMPTY HULL] | 
smelt_title | Smelt *X | 
soundchannelviewer_title | Sound Channels | 
sounddspeditor_title | DSP Editor | 
soundeditor_attacktitle | Attack | 
soundeditor_dsptitle | DSP | 
soundeditor_frequencytitle | Frequency | 
soundeditor_instancetitle | Instance Type | 
soundeditor_loopdelaytitle | Loop Delay | 
soundeditor_looptitle | Loop Type | 
soundeditor_mindistancetitle | Min Distance | 
soundeditor_newdsp | Add DSP | 
soundeditor_nexteventtitle | Next Event | 
soundeditor_play | Play | 
soundeditor_positiontitle | Position Type | 
